CustomerID,Income,Limit,Rating,Cards,Balance
4350-ZTLPIH,71.232,7400,432,2,1573
4350-ZTLPIX,41.961,3790,263,5,0
4351-QLCSU,45.841,2660,153,3,0
4351-QLCSUA,10.627,1186,126,3,5
4351-QLCSUC,54.021,1566,242,1,0
4351-QLCSUH,22.4,4020,348,3,388
4351-QLCSUX,39.415,5861,453,2,938
4353-HYOJD,45.829,8599,627,4,1000
4353-HYOJDA,57.468,5753,344,3,759
4353-HYOJDC,10.726,5205,709,4,1448
4353-HYOJDH,58.137,9760,466,3,1469
4353-HYOJDX,148.446,3038,287,5,459
4355-CVPVS,124.601,9684,770,4,983
4355-CVPVSA,27.97,5247,379,4,656
4355-CVPVSC,15.767,5782,423,4,861
4355-CVPVSH,148.578,9924,562,2,209
4355-CVPVSX,48.427,6712,443,2,1238
4355-HBJHH,125.508,9126,422,2,1142
4355-HBJHHA,158.889,10578,139,6,0
4355-HBJHHC,145.28,10748,779,4,936
4355-HBJHHH,28.15,3300,254,1,199
4355-HBJHHX,11.525,5154,579,4,712
4359-INNWN,37.428,3626,293,4,233
4359-INNWNA,17.651,4979,335,1,238
4359-INNWNC,49.329,8790,427,1,1341
4359-INNWNH,40.129,5478,431,2,953
4359-INNWNX,63.391,1300,378,3,981
4360-PNRQB,33.059,4526,320,3,851
4360-PNRQBA,60.732,7229,483,2,1448
4360-PNRQBC,20.3,1427,162,2,0
4360-PNRQBH,31.977,1300,139,3,0
4360-PNRQBX,128.334,10673,343,6,891
4360-QRAVE,37.715,1137,141,3,0
4360-QRAVEA,152.298,10578,218,2,187
4360-QRAVEC,61.396,3404,251,2,707
4360-QRAVEH,44.549,1567,135,2,0
4360-QRAVEX,11.434,1669,132,1,0
4361-BKAXE,35.166,5165,431,3,419
4361-BKAXEA,132.945,1374,120,2,0
4361-BKAXEC,147.968,5860,376,3,838
4361-BKAXEH,29.411,7931,431,3,1204
4361-BKAXEX,14.746,2780,240,3,209
4361-FEBGN,87.613,4314,333,4,278
4361-FEBGNA,43.952,5323,315,4,100
4361-FEBGNC,43.986,3562,251,4,594
4361-FEBGNH,44.03,2580,269,3,0
4361-FEBGNX,158.889,3827,207,3,916
4361-JEIVL,50.23,7806,686,1,1573
4361-JEIVLA,152.298,1725,174,3,0
4361-JEIVLC,10.86,3928,271,2,779
4361-JEIVLH,64.868,5288,482,4,678
4361-JEIVLX,27.183,5978,362,1,901
4365-MSDYN,34.05,3283,264,3,2
4365-MSDYNA,13.194,3815,220,2,505
4365-MSDYNC,63.017,5170,324,3,775
4365-MSDYNH,93.98,5546,549,3,307
4365-MSDYNX,63.946,3257,220,1,0
4366-CTOUZ,30.081,10578,136,2,0
4366-CTOUZA,48.398,2381,179,2,0
4366-CTOUZC,34.569,2973,132,2,0
4366-CTOUZH,34.083,2219,192,2,0
4366-CTOUZX,160.231,3573,557,6,103
4367-NHWMM,27.483,5518,317,2,876
4367-NHWMMA,63.267,7174,457,6,1587
4367-NHWMMC,15.167,4502,388,3,0
4367-NHWMMH,36.042,5671,381,2,604
4367-NHWMMX,64.966,5577,459,4,1181
4367-NUYAO,48.177,2537,250,2,95
4367-NUYAOA,60.605,5841,439,3,935
4367-NUYAOC,16.865,2815,169,3,60
4367-NUYAOH,25.562,3267,331,5,391
4367-NUYAOX,43.927,3870,451,3,882
4369-HTUIF,47.236,5324,303,3,1100
4369-HTUIFA,68.22,6859,336,1,208
4369-HTUIFC,122.977,10673,665,2,1451
4369-HTUIFH,86.708,1300,126,4,0
4369-HTUIFX,51.402,5697,385,4,0
4369-NYSCF,15.17,4933,468,3,913
4369-NYSCFA,10.726,5996,320,4,333
4369-NYSCFC,30.129,2151,175,2,0
4369-NYSCFH,17.682,2504,186,3,70
4369-NYSCFX,99.809,7097,507,4,980
4373-MAVJG,23.345,6300,544,5,349
4373-MAVJGA,149.777,10578,437,3,1539
4373-MAVJGC,152.298,1568,131,4,0
4373-MAVJGH,12.489,5265,329,4,797
4373-MAVJGX,16.379,5549,368,3,552
4373-VVHQL,37.388,4312,307,4,563
4373-VVHQLA,53.382,4158,380,5,591
4373-VVHQLC,73.732,6092,223,6,353
4373-VVHQLH,145.314,10384,313,3,643
4373-VVHQLX,73.98,4185,361,1,300
4374-YMUSQ,26.356,7850,438,1,903
4374-YMUSQA,27.424,5475,304,3,492
4374-YMUSQC,21.032,3398,121,4,280
4374-YMUSQH,23.589,5064,585,3,994
4374-YMUSQX,79.662,5579,471,1,260
4376-KFVRS,50.279,1639,471,3,451
4376-KFVRSA,34.362,1233,183,3,0
4376-KFVRSC,37.027,6527,549,6,1164
4376-KFVRSH,31.106,6738,697,4,1246
4376-KFVRSX,35.859,7314,498,3,461
4377-VDHYI,49.975,1300,176,7,0
4377-VDHYIA,44.12,5907,403,2,871
4377-VDHYIC,14.46,5572,445,3,611
4377-VDHYIH,29.449,5497,233,2,800
4377-VDHYIX,32.112,3828,254,2,499
4378-BZYFP,34.673,5439,388,2,513
4378-BZYFPA,38.793,2576,218,3,0
4378-BZYFPC,64.482,4591,531,3,256
4378-BZYFPH,39.464,2985,189,2,0
4378-BZYFPX,52.375,6500,573,2,568
4378-MYPGO,40.332,6623,650,3,262
4378-MYPGOA,78.947,3503,225,3,609
4378-MYPGOC,39.299,4916,324,2,710
4378-MYPGOH,56.599,3807,296,1,9
4378-MYPGOX,151.895,7564,739,1,1431
4381-MHQDC,29.392,5655,355,4,985
4381-MHQDCA,11.696,3105,252,2,487
4381-MHQDCC,27.309,3604,227,4,273
4381-MHQDCH,15.556,1189,137,3,0
4381-MHQDCX,33.319,4345,309,2,206
4385-GZQXV,41.327,6013,609,2,948
4385-GZQXVA,40.392,2381,287,3,66
4385-GZQXVC,14.994,3268,291,3,303
4385-GZQXVH,36.122,4686,319,4,156
4385-GZQXVX,50.429,2302,293,1,0
4385-ZKVNW,20.082,3177,288,3,588
4385-ZKVNWA,125.755,2880,295,2,1119
4385-ZKVNWC,47.751,6062,569,3,769
4385-ZKVNWH,24.334,1319,127,3,0
4385-ZKVNWX,12.706,4078,379,1,261
4389-UEFCZ,49.151,4287,345,5,45
4389-UEFCZA,38.541,4972,354,2,681
4389-UEFCZC,10.834,2531,129,4,0
4389-UEFCZH,48.579,7973,249,1,537
4389-UEFCZX,61.164,7591,547,4,19
4390-KYULV,41.345,3339,278,3,374
4390-KYULVA,55.384,3200,209,3,1038
4390-KYULVC,125.414,1160,127,2,0
4390-KYULVH,84.853,2540,157,5,0
4390-KYULVX,80.342,5543,401,2,465
4391-LNRXK,36.36,5067,645,3,163
4391-LNRXKA,34.032,1320,417,3,461
4391-LNRXKC,23.753,3031,281,2,285
4391-LNRXKH,14.78,5927,408,1,395
4391-LNRXKX,77.276,2633,268,2,600
4391-RESHN,16.492,5608,398,2,655
4391-RESHNA,39.602,5136,332,1,963
4391-RESHNC,32.139,5785,383,2,1145
4391-RESHNH,155.917,8657,737,7,158
4391-RESHNX,31.524,1263,120,2,0
4393-GEADV,57.562,6113,491,1,498
4393-GEADVA,27.388,5450,462,4,658
4393-GEADVC,24.553,5691,369,4,151
4393-GEADVH,24.996,6785,327,1,364
4393-GEADVX,23.445,5847,380,2,657
4393-OBCRR,52.944,3339,262,5,148
4393-OBCRRA,13.783,1754,120,3,1000
4393-OBCRRC,48.116,1233,431,1,282
4393-OBCRRH,19.702,1144,122,5,0
4393-OBCRRX,22.91,4257,377,5,773
4393-RYCRE,12.774,1192,126,4,0
4393-RYCREA,124.466,3943,260,4,381
4393-RYCREC,33.311,5246,392,3,672
4393-RYCREH,16.517,2273,189,2,0
4393-RYCREX,20.001,2027,185,2,0
4395-PZMSN,19.78,3572,379,4,153
4395-PZMSNA,32.206,3940,354,3,166
4395-PZMSNC,62.13,4061,437,3,821
4395-PZMSNH,13.434,2161,140,1,0
4395-PZMSNX,16.433,3993,160,3,0
4396-KLSEH,10.635,7989,320,3,1048
4396-KLSEHA,58.857,3101,276,4,1270
4396-KLSEHC,119.425,2202,184,2,0
4396-KLSEHH,10.627,5404,377,4,702
4396-KLSEHX,13.493,3331,230,2,200
4397-FRLTA,20.248,1292,129,3,0
4397-FRLTAA,10.735,1870,199,1,0
4397-FRLTAC,66.322,2180,186,1,0
4397-FRLTAH,54.97,3190,285,2,21
4397-FRLTAX,53.385,5788,438,5,941
4398-HSCJH,49.2,5330,384,1,1531
4398-HSCJHA,120.747,1311,119,2,1000
4398-HSCJHC,21.23,3363,296,3,2
4398-HSCJHH,43.054,6105,510,3,232
4398-HSCJHX,19.638,2609,210,1,0
4402-FTBXC,82.453,3670,259,3,702
4402-FTBXCA,10.772,3090,223,2,445
4402-FTBXCC,14.216,3621,246,2,483
4402-FTBXCH,60.633,4481,345,3,500
4402-FTBXCX,16.243,2337,126,2,0
4403-BWPAY,32.327,6277,492,5,1549
4403-BWPAYA,59.572,2141,250,3,0
4403-BWPAYC,32.717,1521,179,1,0
4403-BWPAYH,29.661,5519,341,3,290
4403-BWPAYX,32.722,5925,781,1,900
4404-HIBDJ,12.577,4210,386,5,611
4404-HIBDJA,16.256,9163,289,1,507
4404-HIBDJC,69.027,3922,234,1,513
4404-HIBDJH,26.179,2696,162,5,0
4404-HIBDJX,29.49,2978,209,3,6
4412-YLTKF,160.231,5330,623,2,852
4412-YLTKFA,27.039,2836,264,3,0
4412-YLTKFC,17.906,8157,584,3,1597
4412-YLTKFH,14.409,1840,132,4,0
4412-YLTKFX,30.21,4438,407,2,1245
4415-IJZTP,37.696,5307,398,2,625
4415-IJZTPA,33.716,7731,629,3,328
4415-IJZTPC,10.635,11200,283,4,143
4415-IJZTPH,30.556,2001,170,3,0
4415-IJZTPX,24.654,1996,185,2,90
4415-WNGVR,125.356,3015,281,7,209
4415-WNGVRA,117.772,10578,475,1,1197
4415-WNGVRC,18.961,4103,351,1,156
4415-WNGVRH,12.672,4273,389,5,189
4415-WNGVRX,152.477,7190,457,3,948
4418-LZMSV,62.779,1741,154,3,0
4418-LZMSVA,63.566,3538,220,4,65
4418-LZMSVC,24.507,5845,430,3,228
4418-LZMSVH,22.158,6646,414,2,655
4418-LZMSVX,49.591,9247,199,1,0
4419-UJMUS,59.376,5251,313,3,533
4419-UJMUSA,16.088,2198,233,4,409
4419-UJMUSC,93.866,5003,421,4,1099
4419-UJMUSH,20.888,5523,300,4,683
4419-UJMUSX,34.789,4219,333,2,185
4422-QVIJA,33.839,4739,365,1,519
4422-QVIJAA,21.362,2688,215,2,0
4422-QVIJAC,23.316,3199,267,2,467
4422-QVIJAH,81.132,7176,566,2,1424
4422-QVIJAX,21.675,2110,236,2,92
4423-JWZJN,30.204,3825,188,1,153
4423-JWZJNA,70.619,11200,337,1,547
4423-JWZJNC,140.362,8439,604,2,809
4423-JWZJNH,47.937,5153,383,4,436
4423-JWZJNX,65.674,2439,279,4,0
4423-YLHDV,149.316,10748,544,2,1556
4423-YLHDVA,14.383,1187,188,2,0
4423-YLHDVC,14.263,3305,254,3,764
4423-YLHDVH,13.081,3046,266,2,862
4423-YLHDVX,14.215,4969,358,3,426
4424-TKOPW,54.852,8894,339,3,400
4424-TKOPWA,81.312,4169,316,7,803
4424-TKOPWC,146.806,10673,256,5,50
4424-TKOPWH,85.731,3242,220,4,802
4424-TKOPWX,14.589,6933,539,2,566
4425-OWHWB,33.866,6746,553,2,1135
4425-OWHWBA,21.515,3000,281,2,218
4425-OWHWBC,24.576,2313,126,4,0
4425-OWHWBH,130.681,10673,309,4,253
4425-OWHWBX,31.871,1181,175,5,0
4429-WYGFR,10.92,6035,457,3,642
4429-WYGFRA,25.208,4390,441,1,576
4429-WYGFRC,41.681,5134,412,2,418
4429-WYGFRH,73.924,8387,287,4,600
4429-WYGFRX,24.909,1944,129,5,0
4430-UZIPO,20.829,10748,333,1,8
4430-UZIPOA,54.15,3702,260,2,902
4430-UZIPOC,31.516,4789,327,2,606
4430-UZIPOH,12.031,6450,446,5,1149
4430-UZIPOX,117.145,1494,136,1,581
4430-YHXGG,13.128,5485,303,2,89
4430-YHXGGA,78.038,3645,258,3,479
4430-YHXGGC,28.401,3371,260,2,309
4430-YHXGGH,67.412,4170,358,1,882
4430-YHXGGX,11.086,1769,137,2,0
4431-EDMIQ,12.362,2509,119,1,70
4431-EDMIQA,31.503,7626,419,2,752
4431-EDMIQC,10.742,5353,401,1,1491
4431-EDMIQH,88.115,3577,235,7,412
4431-EDMIQX,29.909,2290,239,3,0
4432-ADRLB,52.334,5198,316,2,618
4432-ADRLBA,68.87,6773,433,3,1448
4432-ADRLBC,72.091,1311,220,3,0
4432-ADRLBH,23.322,3456,259,2,359
4432-ADRLBX,54.409,3282,229,5,0
4433-JCGCG,17.314,5866,528,4,1057
4433-JCGCGA,14.492,1509,258,3,523
4433-JCGCGC,27.545,2421,159,3,0
4433-JCGCGH,151.947,3109,469,7,874
4433-JCGCGX,21.549,1498,145,3,0
4439-JMPMT,38.427,3520,239,3,5
4439-JMPMTA,58.406,6327,494,2,488
4439-JMPMTC,31.366,3276,207,1,146
4439-JMPMTH,36.752,3189,229,3,0
4439-JMPMTX,38.946,1691,248,4,0
4439-YRNVD,37.852,1364,165,3,100
4439-YRNVDA,21.929,3937,232,3,85
4439-YRNVDC,31.596,5667,405,4,1471
4439-YRNVDH,60.529,8374,588,5,1446
4439-YRNVDX,30.816,1908,129,3,0
4441-NIHPT,17.339,6702,430,3,541
4441-NIHPTA,23.33,1500,131,3,0
4441-NIHPTC,15.126,5135,386,1,412
4441-NIHPTH,53.811,1301,132,3,0
4441-NIHPTX,57.509,2551,261,2,0
4443-EMBNA,61.039,2168,182,3,0
4443-EMBNAA,45.459,4249,471,1,1006
4443-EMBNAC,33.111,4687,320,4,499
4443-EMBNAH,25.319,5390,388,6,0
4443-EMBNAX,23.588,2457,120,2,0
4445-KWOKW,10.726,5052,537,3,117
4445-KWOKWA,53.139,3352,451,4,275
4445-KWOKWC,52.061,6658,408,6,1192
4445-KWOKWH,16.016,4012,339,2,785
4445-KWOKWX,20.825,3651,215,4,136
4445-ZJNMU,86.783,5834,397,2,90
4445-ZJNMUA,41.904,5435,419,2,987
4445-ZJNMUC,149.316,4908,339,5,212
4445-ZJNMUH,21.396,3602,253,2,472
4445-ZJNMUX,32.55,4654,351,2,130
4446-BZKHU,133.208,11200,783,2,848
4446-BZKHUA,22.377,5645,420,1,534
4446-BZKHUC,44.234,5569,400,2,880
4446-BZKHUH,17.375,2703,289,4,800
4446-BZKHUX,129.464,3977,161,2,0
4450-DLLMH,35.501,1532,128,1,0
4450-DLLMHA,115.638,2761,131,3,0
4450-DLLMHC,111.229,1372,152,1,0
4450-DLLMHH,10.742,4803,377,2,469
4450-DLLMHX,31.956,2337,221,2,291
4450-MDZFX,145.184,2996,277,1,0
4450-MDZFXA,86.389,3920,187,3,0
4450-MDZFXC,32.349,2003,126,2,0
4450-MDZFXH,24.798,3390,261,4,259
4450-MDZFXX,23.396,3783,295,1,388
4450-YOOHP,19.453,3044,287,2,86
4450-YOOHPA,10.635,3345,294,4,34
4450-YOOHPC,47.362,5418,339,1,342
4450-YOOHPH,101.895,7146,588,1,1597
4450-YOOHPX,12.464,2301,226,4,90
4451-RWASJ,36.461,2100,299,4,0
4451-RWASJA,65.297,2486,255,3,149
4451-RWASJC,22.716,8271,368,4,755
4451-RWASJH,121.904,3355,244,2,571
4451-RWASJX,30.316,5939,321,4,945
4452-QIIEB,14.532,3341,216,4,320
4452-QIIEBA,151.947,10673,662,3,1377
4452-QIIEBC,27.191,3647,280,3,8
4452-QIIEBH,29.495,1537,127,2,0
4452-QIIEBX,24.157,2569,197,3,0
4452-ROHMO,35.014,5346,411,3,558
4452-ROHMOA,14.747,7706,430,3,386
4452-ROHMOC,12.467,5984,457,4,618
4452-ROHMOH,151.947,10578,339,1,552
4452-ROHMOX,156.073,7453,554,1,1498
4455-BFSPD,19.346,5026,327,3,311
4455-BFSPDA,32.122,5405,747,2,954
4455-BFSPDC,29.625,4340,369,5,1136
4455-BFSPDH,29.133,1729,146,3,0
4455-BFSPDX,11.716,7987,553,2,268
4456-RHSNB,34.627,3860,557,3,741
4456-RHSNBA,10.635,1592,122,3,0
4456-RHSNBC,159.17,3178,610,2,0
4456-RHSNBH,31.647,3483,269,3,392
4456-RHSNBX,15.352,1134,165,1,0
4458-KVRBJ,13.411,5103,308,1,402
4458-KVRBJA,114.985,7513,400,2,347
4458-KVRBJC,149.316,8259,564,3,628
4458-KVRBJH,59.55,1134,125,4,0
4458-KVRBJX,24.452,3023,292,3,40
4459-BBGHE,60.82,3614,207,4,158
4459-BBGHEA,30.457,3689,270,1,191
4459-BBGHEC,111.428,3323,208,3,468
4459-BBGHEH,59.917,4408,313,1,543
4459-BBGHEX,43.403,2010,272,2,664
4462-CYWMH,19.134,1229,162,3,0
4462-CYWMHA,11.423,9467,286,2,748
4462-CYWMHC,112.768,1901,168,4,0
4462-CYWMHH,21.442,5690,338,2,1000
4462-CYWMHX,55.914,5667,358,2,523
4464-JCOLN,59.093,4289,304,4,131
4464-JCOLNA,10.814,1950,269,3,0
4464-JCOLNC,15.481,2780,131,3,0
4464-JCOLNH,151.499,2770,261,5,0
4464-JCOLNX,20.009,3509,295,3,3
4465-VDKIQ,82.045,6172,468,2,436
4465-VDKIQA,41.913,7368,469,2,852
4465-VDKIQC,67.01,4871,370,5,557
4465-VDKIQH,72.683,5249,426,5,1483
4465-VDKIQX,22.396,5473,329,2,369
4468-KAZHE,83.044,3870,293,2,403
4468-KAZHEA,90.599,5170,342,1,831
4468-KAZHEC,57.342,9779,441,2,1553
4468-KAZHEH,22.761,1933,279,2,81
4468-KAZHEX,47.408,2560,202,5,0
4468-YDOVK,26.949,5953,325,1,351
4468-YDOVKA,108.17,9662,215,2,312
4468-YDOVKC,68.58,4476,302,2,244
4468-YDOVKH,23.899,5785,562,5,251
4468-YDOVKX,22.377,1820,283,2,0
4471-KXAUH,122.801,6396,328,3,1045
4471-KXAUHA,39.767,5365,332,3,368
4471-KXAUHC,15.844,1171,186,4,0
4471-KXAUHH,83.548,5323,437,2,424
4471-KXAUHX,30.059,3257,264,3,585
4472-LVYGI,91.142,3046,279,2,310
4472-LVYGIA,158.811,10578,218,6,1279
4472-LVYGIC,91.962,5462,542,3,143
4472-LVYGIH,34.678,4473,321,2,82
4472-LVYGIX,20.535,5053,463,4,838
4472-VESGY,11.036,1167,177,2,0
4472-VESGYA,74.594,5735,429,2,1549
4472-VESGYC,25.18,5466,357,2,913
4472-VESGYH,12.51,6568,545,1,583
4472-VESGYX,20.232,4212,353,1,386
4475-NVTLU,50.561,1451,135,1,0
4475-NVTLUA,18.654,2444,180,7,8
4475-NVTLUC,50.087,3426,289,2,212
4475-NVTLUH,40.306,5149,347,4,964
4475-NVTLUX,31.783,3446,466,3,706
4476-OSWTN,130.989,9301,358,2,740
4476-OSWTNA,36.15,2851,288,4,0
4476-OSWTNC,24.567,1367,151,5,0
4476-OSWTNH,46.395,5939,360,2,1189
4476-OSWTNX,30.752,1440,122,1,0
4480-MBMLB,15.878,3797,285,2,751
4480-MBMLBA,30.332,3715,270,3,270
4480-MBMLBC,14.525,3208,289,5,159
4480-MBMLBH,12.02,10578,314,5,927
4480-MBMLBX,39.17,4338,366,3,585
4480-QQRHC,20.12,3567,347,1,493
4480-QQRHCA,158.889,8200,592,3,1548
4480-QQRHCC,98.494,1828,119,2,0
4480-QQRHCH,47.105,9305,229,4,720
4480-QQRHCX,18.644,5930,387,3,249
4482-EWFMI,10.726,3581,258,2,881
4482-EWFMIA,96.866,5328,522,3,1255
4482-EWFMIC,34.062,5974,496,3,1587
4482-EWFMIH,50.657,7615,455,4,1049
4482-EWFMIX,40.49,4554,395,2,294
4482-FTFFX,21.835,7490,272,4,786
4482-FTFFXA,46.063,6481,380,2,0
4482-FTFFXC,48.313,4993,367,5,162
4482-FTFFXH,16.971,3642,289,1,292
4482-FTFFXX,15.321,3268,216,6,632
4484-CGXFK,40.335,4548,356,3,456
4484-CGXFKA,36.415,9981,557,1,380
4484-CGXFKC,20.324,2845,152,2,0
4484-CGXFKH,19.244,3270,214,4,611
4484-CGXFKX,15.758,2846,750,3,0
4484-GLZOU,29.498,2527,126,4,550
4484-GLZOUA,57.568,4310,327,3,449
4484-GLZOUC,16.35,3189,280,5,128
4484-GLZOUH,117.972,2788,136,3,0
4484-GLZOUX,44.269,5886,312,1,536
4486-EFAEB,148.241,8372,406,4,1250
4486-EFAEBA,98.401,3109,258,5,443
4486-EFAEBC,151.947,10578,704,2,1502
4486-EFAEBH,11.289,2911,286,4,201
4486-EFAEBX,25.904,2539,162,3,0
4487-ZYJZK,28.914,4136,311,1,467
4487-ZYJZKA,34.502,3552,243,4,633
4487-ZYJZKC,80.572,4335,350,5,1597
4487-ZYJZKH,13.762,4397,314,2,309
4487-ZYJZKX,28.912,5908,487,4,723
4488-KQFDT,33.433,5240,326,2,253
4488-KQFDTA,21.705,3809,284,3,823
4488-KQFDTC,37.732,3162,273,3,206
4488-KQFDTH,14.867,5470,388,3,613
4488-KQFDTX,77.476,3308,271,3,253
4488-PSYCG,18.482,3181,284,2,100
4488-PSYCGA,29.536,2306,221,3,95
4488-PSYCGC,31.432,5620,379,3,900
4488-PSYCGH,13.781,3567,285,4,0
4488-PSYCGX,60.619,4763,346,2,417
4489-SNOJF,11.231,3071,264,1,185
4489-SNOJFA,35.648,2370,288,3,0
4489-SNOJFC,53.595,3234,220,3,9
4489-SNOJFH,114.576,2057,292,1,180
4489-SNOJFX,33.657,6573,412,1,663
4495-LHSSK,116.929,5090,469,4,974
4495-LHSSKA,16.282,3170,223,2,2
4495-LHSSKC,31.504,5312,440,3,292
4495-LHSSKH,119.821,4620,354,6,354
4495-LHSSKX,30.05,2537,251,2,0
4500-HKANN,15.061,2706,280,1,375
4500-HKANNA,10.627,5247,303,3,463
4500-HKANNC,49.606,4285,339,1,163
4500-HKANNH,36.919,1528,126,3,0
4500-HKANNX,12.956,3335,255,3,568
4501-EQDRN,11.046,1556,182,3,0
4501-EQDRNA,27.972,3885,292,1,148
4501-EQDRNC,158.301,5832,418,3,1191
4501-EQDRNH,43.336,4550,387,5,972
4501-EQDRNX,58.175,7079,432,5,541
4501-UYKBC,56.341,1134,343,1,882
4501-UYKBCA,18.916,3158,233,2,138
4501-UYKBCC,30.252,3757,201,3,190
4501-UYKBCH,83.921,9464,350,1,1284
4501-UYKBCX,14.528,5802,580,5,89
4501-VCPFK,26.899,4352,348,2,181
4501-VCPFKA,39.566,3810,253,4,97
4501-VCPFKC,10.726,5450,363,5,759
4501-VCPFKH,73.392,4598,321,2,73
4501-VCPFKX,13.72,4530,315,4,197
4503-BDXBD,22.929,2487,161,3,0
4503-BDXBDA,54.352,4453,371,4,366
4503-BDXBDC,32.096,2338,262,5,2
4503-BDXBDH,34.569,2214,227,2,0
4503-BDXBDX,57.57,2300,287,5,0
4504-YOULA,43.436,1427,123,2,0
4504-YOULAA,130.277,7100,484,1,1465
4504-YOULAC,13.468,5046,424,3,975
4504-YOULAH,28.519,1290,172,2,0
4504-YOULAX,39.025,5636,588,3,745
4505-EXZHB,13.779,3479,280,3,20
4505-EXZHBA,65.522,5307,344,3,835
4505-EXZHBC,116.034,10748,353,2,325
4505-EXZHBH,28.402,5515,340,2,903
4505-EXZHBX,79.505,9117,653,2,1133
4508-OEBEY,10.635,5382,320,1,0
4508-OEBEYA,23.355,1676,120,3,0
4508-OEBEYC,25.434,3876,274,6,328
4508-OEBEYH,10.864,4136,239,2,179
4508-OEBEYX,34.825,6484,487,3,231
4510-HIMLV,53.926,1134,535,1,402
4510-HIMLVA,67.093,4801,345,4,488
4510-HIMLVC,84.376,7866,436,2,1573
4510-HIMLVH,26.604,6547,498,4,309
4510-HIMLVX,23.036,4763,335,2,7
4510-PYUSH,12.758,1901,126,2,0
4510-PYUSHA,10.824,2007,177,3,0
4510-PYUSHC,16.55,6509,380,4,784
4510-PYUSHH,158.889,10673,173,2,200
4510-PYUSHX,19.948,3266,120,2,97
4512-ZUIYL,28.556,4528,388,4,981
4512-ZUIYLA,150.313,4391,338,3,998
4512-ZUIYLC,66.288,6069,567,3,851
4512-ZUIYLH,65.621,5054,483,3,609
4512-ZUIYLX,36.933,7290,220,1,622
4513-CXYIX,14.271,3347,267,4,297
4513-CXYIXA,14.625,3229,271,6,0
4513-CXYIXC,29.584,2264,166,3,0
4513-CXYIXH,26.03,2952,280,2,0
4513-CXYIXX,18.409,5215,480,4,544
4514-GFCFI,13.831,3006,286,1,1052
4514-GFCFIA,23.361,2062,248,1,0
4514-GFCFIC,158.889,10384,406,3,1549
4514-GFCFIH,24.263,2624,296,3,3
4514-GFCFIX,22.989,5656,458,3,1565
4518-FZBSX,23.837,3533,285,1,175
4518-FZBSXA,32.549,1283,153,2,0
4518-FZBSXC,19.474,2569,149,2,0
4518-FZBSXH,151.207,9270,526,3,1198
4518-FZBSXX,50.652,8303,324,4,131
4521-WFJAI,64.521,1508,142,2,0
4521-WFJAIA,61.422,2459,295,3,0
4521-WFJAIC,28.888,5721,466,5,938
4521-WFJAIH,69.455,1160,161,3,0
4521-WFJAIX,43.238,5683,387,3,695
4521-YEEHE,37.934,2599,212,2,451
4521-YEEHEA,24.41,1161,126,2,0
4521-YEEHEC,153.812,2056,205,4,0
4521-YEEHEH,43.136,6044,417,3,805
4521-YEEHEX,10.726,5045,380,1,534
4522-AKYLR,37.55,2354,220,1,0
4522-AKYLRA,63.585,4774,213,2,29
4522-AKYLRC,70.332,5275,430,3,962
4522-AKYLRH,24.569,1360,125,2,0
4522-AKYLRX,48.286,3463,248,5,0
4522-XRWWI,15.003,3429,287,3,592
4522-XRWWIA,48.311,5237,312,6,844
4522-XRWWIC,155.019,3350,559,2,902
4522-XRWWIH,74.401,1519,185,2,2
4522-XRWWIX,26.996,2509,267,3,5
4523-WXCEF,27.062,3385,233,5,259
4523-WXCEFA,18.043,3388,281,2,847
4523-WXCEFC,27.436,3517,221,1,108
4523-WXCEFH,10.726,2333,125,3,900
4523-WXCEFX,29.004,3533,211,1,78
4524-QCSSM,10.735,2252,189,3,0
4524-QCSSMA,29.968,3507,284,3,468
4524-QCSSMC,54.359,2056,122,3,0
4524-QCSSMH,20.1,2579,166,2,0
4524-QCSSMX,11.466,2751,126,2,0
4525-VZCZG,40.131,3513,297,5,135
4525-VZCZGA,23.893,3295,234,3,202
4525-VZCZGC,143.268,10673,390,4,1597
4525-VZCZGH,158.889,4869,341,2,936
4525-VZCZGX,144.424,2850,226,2,451
4526-EXKKN,148.302,3008,202,4,148
4526-EXKKNA,16.909,5516,465,2,969
4526-EXKKNC,21.53,5243,319,1,881
4526-EXKKNH,58.871,2977,263,3,323
4526-EXKKNX,121.217,2821,287,2,187
4526-RMTLL,35.321,7418,269,1,351
4526-RMTLLA,56.395,3675,242,4,111
4526-RMTLLC,25.161,2736,161,3,0
4526-RMTLLH,37.365,2665,182,3,200
4526-RMTLLX,13.053,1218,140,2,0
4526-ZJJTM,24.525,5508,389,2,799
4526-ZJJTMA,11.235,1769,178,3,0
4526-ZJJTMC,37.575,3637,282,5,442
4526-ZJJTMH,10.939,4154,357,3,853
4526-ZJJTMX,10.761,1750,184,3,0
4529-CKBCL,46.212,9474,454,3,710
4529-CKBCLA,23.851,4407,320,3,502
4529-CKBCLC,14.019,5073,453,1,430
4529-CKBCLH,16.302,2401,280,3,105
4529-CKBCLX,23.709,1620,192,2,0
4530-NDRKU,23.034,5791,344,3,201
4530-NDRKUA,130.006,5585,495,5,350
4530-NDRKUC,12.063,2389,181,1,0
4530-NDRKUH,146.919,6161,459,5,971
4530-NDRKUX,53.213,1358,251,3,80
4531-AUZNK,11.554,4229,319,3,1098
4531-AUZNKA,36.374,4603,408,3,1549
4531-AUZNKC,59.166,2137,183,2,0
